,title,MLS ID,transaction_type,home_type,level,first day on market,last day on market,sold_price,list_price,bedrooms,bathrooms,den,sqft,exposure,parking,locker,maintanance fee,description,link,address
1449,81 Prairie Dr | House For Sale,E5086223,for sale,Residential House,,20210116,,,"1,389,000",4,4,0,2000-2500,W,,,,"Absolutely Magnificent Top To Bottom. Craftmanship At It's Finest. Beautifully Decorated Great Layout. 2nd Flr Laundry, Hardwood Throughout. Maple Kitchen Granite Counter Tops. Walk Out To Spacious Deck. 1 S/S Fridge, 1 S/S Stove, 1 S/S Overange Microwave, 2 S/S Dishwasher, 2 Washer, 2 Dryer. All Elf's. All Furniture Is Also Available For Sale Can Be Negotiated Separately.""",https://www.realmaster.com/en/toronto-on/81-prairie-dr/oakridge-TRBE5086223?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=97,"81 Prairie Dr, Toronto, Ontario, M1L1L4"
1450,199 Thirtieth St | House For Sale,W5091299,for sale,Residential House,,20210122,,,"999,000",0,0,0,,E,,,,"Being Sold As Land Value Only. House Caught Fire And Is Unsafe To Enter. Walk The Land By Appointment Through La Only! Many Permitted Uses Due To Employment Zoning. Close To Go Station, Major Hwy Qew And 427, &amp; In Among An Up &amp; Coming Residential Neighborhood. Employment Zoning. Many Possible Uses For Land. Check For Permitted Uses Attached. Buyer And His Agent Is Responsible To Verify All Measurements &amp;Tax Info. This Property Has An Extensive List Of Uses. Check Permitted Use Attached""",https://www.realmaster.com/en/toronto-on/199-thirtieth-st/alderwood-TRBW5091299?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=97,"199 Thirtieth St, Toronto, Ontario, M8W3C6"
1451,11 Bogert Ave 603 | Apartment For Sale,C5091751,for sale,Residential Apartment,5,20210121,,,"928,888",2,2,1,900-999,Sw,Owned163,Owned,813.58,"Stunning Luxury Corner Unit. Highly-Sought-After South-East-West Unobstructed Full View. Largest Unit On The Floor. Custom-Made Floorplan By Builder. 2 Walk-Outs To Balcony. 9' Floor-To-Ceiling Windows. Custom Drapery Tracks. Custom Built-In Speakers. Custom Luxury Glass Doors. Custom-Built Office Cabinetry. Custom-Built Closet Organizers In Large W/I Closet. Upgraded Bar &amp; Countertop. Splurged On Upgrades. Right Off Hwy401. Incl: Built-In Fridge,Cooktop Stove,Dishwasher,Washer &amp; Dryer. 3 Lockers Two Of Them Private Access. Parking Near Elevator. Direct Access To Subway, Supermarket, Lcbo, Food Court Shops &amp; All Amenities.""",https://www.realmaster.com/en/toronto-on/11-bogert-ave/603-lansing-westgate-TRBC5091751?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=97,"603 11 Bogert Ave, Toronto, Ontario, M2N 0H3"
1452,123 Woodbine Ave 327 | Apartment For Sale,E5091803,for sale,Residential Apartment,3,20210122,,,"389,900",0,1,0,0-499,E,Exclusive,Exclusive,285,"3 Storey Boutique Bldg In The Most Sought After Neighbourhoods-The Beaches, Steps To Lake Ontario-Woodbine Beach, Olympic Pool, Walking/Cycling Trails &amp; The Boardwalk. Less Then A Block Away To Queen East Shopping/Restaurants/Yoga/Dog Parks/ Public Transit/Cinemas &amp; Kew Gardens And 15 Minutes To The Dt Core. East Facing With Bright Nature Light (The Quiet Side). New Quartz Countertop In The Kitchen. New Laundry Facility In The Building. Fridge (New), Stove, All Electrical Light Fixtures, Window Coverings, Portable Window Ac And Washing Machine In The Unit. Includes One Parking Space And One Locker.""",https://www.realmaster.com/en/toronto-on/123-woodbine-ave/327-the-beaches-TRBE5091803?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=97,"327 123 Woodbine Ave, Toronto, Ontario, M4L3V8"
1453,250 Wellington St W 1245 | Apartment For Sale,C5091243,for sale,Residential Apartment,12,20210122,,,"599,000",1,1,0,500-599,N,Owned31P4,None,477.46,"Tridel Icon Il, This Well-Kept Building Is Close To Everything, Walking Distance To Financial District And Entertainment District, Metro Hall, Rogers Centre, Path System, Subway, Restaurants, Theaters, Nightclubs, Shopping; 24 Hrs Concierge Security, Lots Of Visitor Parking, Full Facilities; Owner Occupied, Very Well Kept, High Level Bright Unit With Lots Of Natural Light. Existing: Fridge, Stove, Built-In Dishwasher, Washer And Dryer. All Electrical Light Fixtures, All Window Coverings, 1 Parking (D#31)""",https://www.realmaster.com/en/toronto-on/250-wellington-st-w/1245-waterfront-communities-c1-TRBC5091243?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=97,"1245 250 Wellington St W, Toronto, Ontario, M5V3P6"
1454,350 Alton Towers Circle | Condo Apt For Sale,,for sale,Residential Condo Apt,7,20210123,,,"498,000",2,2,1,1000-1199,E,,,773,"新装修豪华condo, 2+1卧2卫，1000余尺，宽敞明亮，位于华人热区McCowan/Steeles。近超市公交图书馆，交通极为方便。管理费 $773.11 (含水，取暖，空调和cable TV)。带AAA租客，租金$2280/月。仅叫 49.8万，合自住或投资。""",https://www.realmaster.com/en/toronto-on/350-alton-towers-circle/RM1-37110?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=97,"350 Alton Towers Circle, Toronto, Ontario, M1V 5P5"
1455, | Condo Apt For Sale,,for sale,Residential Condo Apt,,20210123,,,"830,000",2,2,1,700-899,S,,,,,https://www.realmaster.com/en/toronto-on/address/RM1-37097?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=97,
1456,William Duncan Rd | Condo Townhouse For Sale,,for sale,Residential Condo Townhouse,,20210123,,,"1,110,000",4,4,0,2500-3000,,,,,"加料丰富！  10分钟至Downsview TTC车站，11分钟至约克大学，13分钟至Yorkdale Mall  2021年3月即可入住  免管理费！！！！！！""",https://www.realmaster.com/en/toronto-on/william-duncan-rd/RM1-37093?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=97,"William Duncan Rd, Toronto, Ontario, M3K"
1457,11 Lillian Street | Condo Apt For Sale,,for sale,Residential Condo Apt,2,20210108,,,"489,000",1,1,0,500-599,S,,,,"全职地产经纪Fisher Song""",https://www.realmaster.com/en/toronto-on/11-lillian-street/RM1-36550?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=97,"11 Lillian Street, Toronto, Ontario, M4S 1V9"
1458,388 Bloor St E 306 | Apartment For Sale,C4998964,for sale,Residential Apartment,3,20201124,,,"888,000",2,2,1,1000-1199,N,Owned63,Owned,1384.91,"Condo + Outdoor Space~.Best Of Both! Bonus: Elevator? No Wait~ Walk Up~3rd Floor! 2 Bedroom+ Office~2 Full Bathrooms. 1060Sqft Interior + Huge 532Sqft Terrace ! Heat &amp; Hydro Incld In Maint. Fee. . Subway- 90 Second Walk. 'Aaa' Location: Grocery/Drug Store/Offices~ Across Street!. Fast Access: (Minutes)~dvp/Hospitals/Universities/ Restaurants/Financial District. Amazing +Infinite Tree Top View! Must See &amp;  Feel To Believe. Xtra Ftr: Laundry Room With Sink! Include Appliances: Frig W Freezer/Stove/Dishwasher/Microwave/Stacked Washer~dryer. Custom Terrace Furniture + Cushions .Large Bbq. Terracotta Planters W Cedar Trees. Exterior Decorator Lamps/All Elfs /Window Shutters. Outdoor Storage Box .""",https://www.realmaster.com/en/toronto-on/388-bloor-st-e/306-rosedale-moore-park-TRBC4998964?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=97,"306 388 Bloor St E, Toronto, Ontario, M4W3W9"
1459,Middlefield Road | Detached For Sale,,for sale,Residential Detached,,20210123,,,"1,460,990",4,3,1,2500-3000,,,,,"独家Lot, 36尺面宽，欢迎加微信：chaoren7899""",https://www.realmaster.com/en/toronto-on/middlefield-road/RM1-37079?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=97,"Middlefield Road, Toronto, Ontario, M1V 5B3"
1460,10 Eva Rd 2605 | Apartment For Sale,W5092368,for sale,Residential Apartment,26,20210118,,,"749,900",2,2,0,700-799,N,Owned,None,533,"Evermore At West Village - Assignment Sale - Tentative Occupancy In Early 2022. North Facing 2 Bedroom + 2 Full Bathroom Unit Will Be Bright And Sun Filled All Day. Thoughtful And Practical 784 Sqft Unit + Balcony. 26th Floor Penthouse Unit With 8'6 Ceiling Height. Quick Access To Hwy. 427, Kipling Go And Subway. All Amenities Are Walking Distance. Close To Shopping Malls, Cf Sherway Gardens, Ikea, Banks, Grocery And Many More Laminate Flooring, Brand New Appliances. Modern Kitchen With Stone Countertop Under Mount S.S. Sinks, Modern Lighting. Frameless Shower, 1 Underground Parking, 24Hr Concierge.""",https://www.realmaster.com/en/toronto-on/10-eva-rd/2605-etobicoke-west-mall-TRBW5092368?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=97,"2605 10 Eva Rd, Toronto, Ontario, M9C2B2"
1461,88 Blue Jays Way 3302 | Apartment For Sale,C4890489,for sale,Residential Apartment,33,20200828,,,"799,000",1,1,1,600-699,E,Owned38,Owned,619.56,"Luxury Living In The City's Newest Hot Spot. The Bisha. Hotel-Like Amenities, 24-Hour Concierge, Steps To The Ttc, Rogers Center, Private Lounge, Heart Of Entertainment District. 9Ft Ceilings, Ensuite Laundry, Parking, And Locker. View Of Lake. Elegant Contemporary Condo With European Styling. Roof Top Infinity Pool, And On-Site Restaurants. Don't Miss This Opportunity To Live Like A Celebrity In This Incredible Property. Kost Restaurant, Akira Back - Michelin Star Chef, Mr.C Bar Room, Valet Parking, French Made Coffee Bar, Lenny Kravitz Designed Rooftop Lounge, Bar, And Patio.    Inclusions:  All Existing Appliances, All Existing Window Coverings, And Elf""",https://www.realmaster.com/en/toronto-on/88-blue-jays-way/3302-waterfront-communities-c1-TRBC4890489?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=97,"3302 88 Blue Jays Way, Toronto, Ontario, M5V2G3"
1462,16 Dallimore Cir 603 | Apartment For Sale,C5091909,for sale,Residential Apartment,6,20210122,,,"898,000",2,3,1,1200-1399,Se,Owned,Owned,1007.74,"Rarely Available Executive Corner Suite At The Savoy. Highly Coveted Boutique Building Next To The Don Valley Trail! At 1200 Sf, This Beautiful Floor Plan Offers Room To Breathe. 2 Large Bedrooms Each W/ Own Ensuite Bath, Plus A Bright Den Separated By French Doors Is Easily Utilized As A 3rd Bedroom. A 3rd Bathroom Sets This Apart From The Rest! Brand-New Wide Plank Laminate Floors. Unobstructed Se Exposure Offers Tons Of Sunlight &amp; A City Skyline View. Existing S/S: Fridge, Stove, Built-In Dishwasher, B/I Microwave With Range Hood, Stacked Washer/Dryer. Existing Window Coverings And Electrical Light Fixtures. 1 Parking Spot &amp; 2 Lockers (#92 &amp; #93).""",https://www.realmaster.com/en/toronto-on/16-dallimore-cir/603-banbury-don-mills-TRBC5091909?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=97,"603 16 Dallimore Cir, Toronto, Ontario, M3C4C4"
1463,101 Erskine Ave 309 | Apartment For Sale,C5092228,for sale,Residential Apartment,3,20210122,,,"849,000",2,2,0,700-799,N,Owned145,Owned,521.4,"*Luxurious Tridel Built 101 Erskine* Conveniently Located In Prestigious Yonge &amp; Eglinton Area* Bright &amp; Spacious Unit, Features 2 Bdrms &amp; 2 Full Baths* Lots Of Windows* 1 Parking &amp; 1 Locker* (Both On Same Level) Included* Steps To Ttc, Subway, Restaurants, Shops &amp; More* High End Appliances. First Class Amenities, 24Hr Concierge, Roof Garden With Infinity Pool And Lounge Area, Gym, Party Room, Dining Room, Billiards, Yoga Room, Sauna. S/S Fridge, S/S Stove, Microwave W/ Hood Range, Dishwasher, Clothes Washer &amp; Dryer, All Elfs.""",https://www.realmaster.com/en/toronto-on/101-erskine-ave/309-mount-pleasant-west-TRBC5092228?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=97,"309 101 Erskine Ave, Toronto, Ontario, M4P1Y5"
1464,17 Zorra St 2004 | Apartment For Sale,W5091981,for sale,Residential Apartment,20,20210122,,,"499,900",1,1,0,500-599,E,None,None,360,"Fantastic I.Q Condominiums Community . Bright And Beautiful East Facing One Bedroom Condo, Minutes Walk To Cineplex, Shopping Mall, Great Amenities Include: Infinity Pool, Fitness Centre, Party Lounge, Outdoor Terrace And Much More. Steps To Ttc. Schools, And More. Remington Group Built. Laminate Floor Throughout. Modern Kitchen With High Cabinetry, Quartz Countertop, Ceramic Backsplash. Brand New Whirlpool S/S Fridge, Stove B/I Dishwasher And Exhaust Hood, Full Size Stacked Front Loading Washer And Dryer. - Fully Upgraded Appliances. Entry Alarm System Monitored By Concierge.""",https://www.realmaster.com/en/toronto-on/17-zorra-st/2004-islington-city-centre-west-TRBW5091981?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=97,"2004 17 Zorra St, Toronto, Ontario, M8Z4Z6"
1465,365 Church St 2810 | Apartment For Sale,C5091801,for sale,Residential Apartment,27,20210122,,,"870,000",2,2,0,700-799,Se,Owned26,None,611.52,"Very Desirable Location. Luxury Condo Built By Menkes. S/E Corner. 2 Bedrooms With 2 Full Bathrooms. 9'Cellings, Wrap Around Balcony. Steps To Subway Station, Ryerson University. Univ Of Toronto. Eaton Centre, Dundas Square, Loblaw, Restaurants. Stainless Steel Appliances, Stove, Fridge, Built-In Dishwasher, Kitchen Range Hood, Washer &amp; Dryer.""",https://www.realmaster.com/en/toronto-on/365-church-st/2810-church-yonge-corridor-TRBC5091801?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=97,"2810 365 Church St, Toronto, Ontario, M5B1Z9"
1466,26 English Ivy Way | Townhouse For Sale,C4986043,for sale,Residential Townhouse,1,20201111,,,"949,000",2,4,1,1400-1599,N,Owned,None,676.57,"Bright And Spacious Townhouse In Family Neighborhood. Great Functional Layout That Features, Hardwood Floor, Open Concept Living/Dining Area, Modern Kitchen, Pot Lights; Ensuite Bath In Each Upstairs Bedroom And Walk Out To Backyard. Close To Excellent Schools, Shops, Restaurants, Golf Course, Hwy 404, And Transit. Move In And Enjoy! Hot Water Tank""",https://www.realmaster.com/en/toronto-on/26-english-ivy-way/bayview-woods-steeles-TRBC4986043?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=97,"26 English Ivy Way, Toronto, Ontario, M2H3M4"
1467,236 Albion Rd 304 | Apartment For Sale,W4995255,for sale,Residential Apartment,3,20201120,,,"399,999",3,2,0,1000-1199,Sw,Exclusive,None,883,"Spectacular 3 Bed, 2 Bath Condo Apartment. $$$ Spent To Renovate. It Features Wood Floor Thru-Out, Newly Renovated Modern Kitchen W/ Ss Appliances &amp; B/I Dishwaher &amp; Marble Countertop, New 4-Pc Bathroom. 3 Spacious Bedrooms. Large Master Bedroom W/ 2-Pc Ensuite &amp; W/I Closet. Combined Living/Dining Room W/O To Large Balcony. Amenities Include Swimming Pool, Gym Room ... Lots Of Visitor's Parking. Close To Hwy 401/427, Shopping, School, Public Transit All S/S Appliances Fridge, Stove, B/I Dishwasher, Washer / Dryer, All Elfs, All Window's Coverings""",https://www.realmaster.com/en/toronto-on/236-albion-rd/304-elms-old-rexdale-TRBW4995255?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=97,"304 236 Albion Rd, Toronto, Ontario, M9W6A6"
1468,225 Sumach St | Condo Apt For Sale,,for sale,Residential Condo Apt,16,20210118,,,"729,000",2,2,0,800-899,SE,,,,"💥💥💥抄底捡漏💥💥💥 DuEast精品楼盘，现已交房，Corner户型，两面采光，近市中心大学校区， Dundas Square, 楼下有足球场，游泳馆，各种商铺，餐馆，绝对让你领略东区的全新现代完善社区。 2房，2卫，朝东南， 855平方尺+150平方尺阳台，15层以上，挥泪降价，只要$729,000，捡漏拼手快，速联！可以安排看房， 绝对是购买转楼花的最佳阶段。""",https://www.realmaster.com/en/toronto-on/225-sumach-st/RM1-36931?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=86,"225 Sumach St, Toronto, Ontario, M5A3K3"
1469,256 Doris Ave Uph05 | Apartment For Sale,C5100200,for sale,Residential Apartment,20,20210201,,,"778,000",2,2,0,900-999,E,Owned14,Owned,936.54,"Penhouse!!!Breathtaking Unobstructed View In The Heart Of Willowdale East.One Of The Best School Zone (Mckee Ps, Cummer Valley Ms, &amp; Earl Haig). Brand New Kitchen, Brand New Ss Appliances, All New Light Fixtures. Spacious Bedrooms. Master Bedroom With Ensuite. Walking Distance To Subway And Public Transit. Close To Shopping And Services. Utilities Included In Condo Fee. Engineered Hardwood Flooring Throughout The Unit. Includes All Electric Light Fixtures And Stainless Steel Appliances. Aone Locker &amp; One Parking Included""",https://www.realmaster.com/en/toronto-on/256-doris-ave/uph05-willowdale-east-TRBC5100200?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=86,"Uph05 256 Doris Ave, Toronto, Ontario, M2N6X8"
1470,17 Alexmuir Blvd | House For Sale,E5111765,for sale,Residential House,,20210211,,,"999,000",3,5,2,,E,,,,"Fatastic Location! Renovated Spacious Sidesplit House, Huge Backyard, 2 Garage Plus 3 Driveway Parkings, Open Concept For Living And Kitchen Area, S/S Appliances, Quartz Counter Top, Centre Island With Sink, Backsplash, Lots Of Carbinet, Pot Lights, Master 3Pc Ensuite, Finished 2 Br 2 Bath Basement With Sep/Entrance, 2 Laundry, Close To 24 Hr Ttc, Shopping Centre, School Main: S/S Fridge, S/S Stove, S/S Rangehood, S/S Dishwasher, Washer, A/C, Furnace, Elf, Window Covering Basement: Fridge, Stove, Rangehood, Washer""",https://www.realmaster.com/en/toronto-on/17-alexmuir-blvd/agincourt-north-TRBE5111765?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=86,"17 Alexmuir Blvd, Toronto, Ontario, M1V1J2"
1471,25 Bamboo Grve | House For Sale,C4987913,for sale,Residential House,,20201112,,,"2,880,000",4,4,0,,S,,,,"Perfectly Renovated Contemporary Family Home In Most Desirable Location In The Heart Of Denlow. Stunning Sunken Living Rm With Marble Flrs &amp; Floor To Ceiling Stone Fireplace. Dark Hardwood Flrs On Main Flr. Newer Designer Kitchen With Top Of The Line Appliances. Open Concept Family Rm &amp; Lovely Breakfast Area/Solarium With Walk Out To Garden. Renovated Bathrooms With Limestone &amp; Marble. Newer Appliances: Fridge, Gas Stove, Rangehood, Microwave, Dishwasher. Washer, Dryer. Inground Sprinkler System. Schools: Denlow Ps, Windfileds Jr High, York Mills Ci. Steps To Denlow School &amp; Banbury Community Centre.""",https://www.realmaster.com/en/toronto-on/25-bamboo-grve/banbury-don-mills-TRBC4987913?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=86,"25 Bamboo Grve, Toronto, Ontario, M3B2C6"
1472,5 Northtown Way | Condo Apt For Sale,,for sale,Residential Condo Apt,3,20210116,,,"679,900",2,2,0,800-899,W,,,598,"Great Investment Property!!!! Luxury Tridel Condo with Functional Lay Out: 2 Bedrooms, 2 Bathrooms, *2 PARKING side by side &amp;1 locker*   Address: #305 - 5 Northtown Way, North York. Direct Access To 24 Hrs Metro, Retail Stores, Tons of Restaurants, Café and restaurants on Street Level, Short walking distance To Finch Subway, Viva, Go Bus, Parks, Community Centre.  Great Recreational Facilities: Tennis Courts, Virtual Golf, Ping Pong, Billiard, Game Room, Gym, Indoor Poor, Library, Party Room, Guest Room, Rooftop Garden, Sauna, Jogging Track and BBQ Area. LOW Maintenance Includes ALL Utilities: Heat, Hydro, CAC, Water. Lots of Visitor Parking.  Property is vacant, welcome to book showings anytime.  Please contact Anzi 647 505 5591 for more info. Thank you for your interest.  ***投资物业的首选*** - 豪华Tridel公寓：2卧室，2浴室，2个并排停车位!!!! 和1个储物室。公寓直通24小时营业超市，零售店，众多餐厅，街边咖啡馆，短途步行路程到地铁站， 巴士站，公园，社区中心。公寓设有 大型娱乐设施：网球场，虚拟高尔夫，乒乓球，台球，游戏室，健身房，室内游泳池，图书馆，宴会厅，宾客室，屋顶花园，桑拿浴室，慢跑跑道和烧烤区。 低管理费(管理费包括冷暖气和水电!!!!!!) 大量访客停车场。 单位空置， 欢迎随时看房。""",https://www.realmaster.com/en/toronto-on/5-northtown-way/RM1-36880?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=86,"5 Northtown Way, Toronto, Ontario, M2N7A1"
